price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,HouseAge,Renovated,lat,BathRoom*Lat,BedRoom*Lat,long,sqft_living15,sqft_lot15
1.14E+06,4,2.5,3370,10602,2,0,0,3,10,3370,0,15,0,47.6591,119.14775,190.6364,-122.147,2950,9949
680000,3,2.25,2920,6300,1,0,0,3,8,1710,1210,58,0,47.7065,107.339625,143.1195,-122.37,1940,6300
490000,2,1,2180,9300,1,0,0,4,7,1090,1090,67,0,47.7032,47.7032,95.4064,-122.371,1830,7378
635000,3,1.75,1480,6985,1.5,0,0,4,7,1200,280,89,0,47.686,83.4505,143.058,-122.374,1480,5588
750000,3,2.5,2350,715690,1.5,0,0,4,9,2350,0,36,0,47.1622,117.9055,141.4866,-121.971,1280,325393
330000,4,2.25,2440,8098,2,0,0,3,8,2440,0,31,0,47.3126,106.45335,189.2504,-122.346,2110,7911
270000,3,2.5,1350,1189,2,0,0,3,7,1080,270,8,0,47.5218,118.8045,142.5654,-122.358,1300,1182
340000,3,2.25,1970,3716,2,0,0,3,7,1970,0,17,0,47.4907,106.854075,142.4721,-122.167,1780,3716
413252,3,0.75,1110,3960,1,0,0,3,7,1110,0,64,0,47.6834,35.76255,143.0502,-122.366,1610,5530
600000,4,2.75,2950,5803,2,0,0,3,9,2950,0,8,0,47.7368,131.2762,190.9472,-122.231,2940,5803
726888,5,3,2970,7261,2,0,0,3,9,2970,0,16,0,47.5994,142.7982,237.997,-122.019,2970,8437
285000,2,1,720,6400,1,0,0,4,6,720,0,71,0,47.5286,47.5286,95.0572,-122.368,1030,6400
365000,2,1,770,5680,1,0,0,4,6,770,0,86,0,47.6951,47.6951,95.3902,-122.366,1170,5514
295000,4,2,1650,7200,1,0,0,3,7,1650,0,51,0,47.7543,95.5086,191.0172,-122.344,1410,7200
460000,3,2.25,1620,7350,1,0,0,3,7,1170,450,46,0,47.7248,107.3808,143.1744,-122.179,1800,7350
230000,3,1.5,1510,10588,1.5,0,0,3,7,1510,0,67,0,47.3775,71.06625,142.1325,-122.319,1360,2873
337000,3,1,1070,6109,1,0,0,5,7,1070,0,63,0,47.7207,47.7207,143.1621,-122.32,1170,7200
300000,3,1,1010,6300,1,0,0,3,7,1010,0,57,0,47.7304,47.7304,143.1912,-122.352,1480,7480
2.30E+06,4,2.5,3370,8402,1,0,0,5,10,2240,1130,53,0,47.6349,119.08725,190.5396,-122.29,3190,8700
360000,4,2.5,2000,5500,2,0,0,3,8,2000,0,11,0,47.3552,118.388,189.4208,-122.014,2000,5512
585000,3,2.5,2060,10839,2,0,0,3,8,2060,0,28,0,47.5675,118.91875,142.7025,-122.016,2180,8126
182700,3,2.25,1740,6650,1,0,0,3,7,1240,500,36,0,47.2979,106.420275,141.8937,-122.379,1740,7000
305000,3,2.25,1740,6650,1,0,0,3,7,1240,500,37,0,47.2979,106.420275,141.8937,-122.379,1740,7000
309950,3,2.5,1880,7838,2,0,0,3,7,1880,0,20,0,47.4439,118.60975,142.3317,-122.19,1810,7915
550000,3,1,960,12527,1,0,0,3,7,960,0,43,0,47.6891,47.6891,143.0673,-122.203,1220,7579
825000,3,2.5,3280,26413,1,0,3,3,11,2670,610,29,0,47.6395,119.09875,142.9185,-122.05,3280,25211
998500,2,1,1570,4400,1.5,0,0,4,8,1570,0,100,0,47.6112,47.6112,95.2224,-122.293,1850,4400
644500,4,2.5,2990,5342,2,0,0,3,8,2990,0,10,0,47.6124,119.031,190.4496,-122.009,2990,5936
320000,3,2,1250,8636,1,0,0,5,7,1250,0,47,0,47.5066,95.0132,142.5198,-122.159,1620,7653
266950,3,2.5,1920,4803,2,0,0,3,7,1920,0,9,0,47.3745,118.43625,142.1235,-122.127,2240,5231
633100,4,2.5,2470,33305,2,0,0,3,9,2470,0,21,0,47.6303,119.07575,190.5212,-121.99,2440,33305
395000,2,1,960,6700,1,0,0,3,7,960,0,63,0,47.6955,47.6955,95.391,-122.357,1350,6700
259250,3,1,940,5904,1,0,0,3,6,940,0,68,0,47.699,47.699,143.097,-122.35,870,5728
300000,3,1,1260,5000,1,0,0,4,6,1260,0,46,0,47.6492,47.6492,142.9476,-121.915,1180,7500
413000,3,1.75,2280,139392,1,0,0,3,8,2280,0,38,0,47.291,82.75925,141.873,-122.118,2280,117176
435000,3,2.25,1740,8491,1,0,0,3,8,1240,500,56,0,47.7758,107.49555,143.3274,-122.379,2080,8494
500000,4,2.75,2630,15000,1,0,0,4,7,1690,940,38,0,47.7425,131.291875,190.97,-122.089,1800,16500
402000,4,1.75,2430,5481,1,0,0,3,8,1430,1000,61,0,47.5569,83.224575,190.2276,-122.298,2050,5508
777700,3,2.5,2260,251460,1.5,0,0,3,10,2260,0,20,0,47.4096,118.524,142.2288,-122.449,1610,244372
580000,2,1.5,1220,5000,1,0,2,4,7,1220,0,77,0,47.6624,71.4936,95.3248,-122.348,2090,3850
570000,3,1.75,2580,40392,1,0,0,3,9,1390,1190,28,0,47.7637,83.586475,143.2911,-122.134,2460,46173
174950,2,1,730,6000,1,0,0,3,6,730,0,64,1,47.3832,47.3832,94.7664,-122.3,1750,7200
300000,2,1,760,3001,1,0,0,3,6,760,0,101,0,47.5874,47.5874,95.1748,-122.311,1750,5000
435000,3,1.5,1740,6988,1,0,0,3,7,1600,140,64,0,47.7211,71.58165,143.1633,-122.33,1650,7500
840000,4,2.5,3420,8405,2,0,0,3,10,3420,0,14,0,47.6328,119.082,190.5312,-122.064,3230,8460
469000,5,2.5,2240,7543,1,0,0,3,7,1140,1100,48,0,47.7756,119.439,238.878,-122.372,2110,7408
870000,4,1.75,1920,3600,2,0,0,4,8,1920,0,107,0,47.6382,83.36685,190.5528,-122.368,1920,3600
532000,4,1.75,2020,7029,1,0,0,4,7,1430,590,35,0,47.6983,83.472025,190.7932,-122.127,1780,7200
455000,4,1.5,1880,11400,1,0,0,3,7,1280,600,60,0,47.7718,71.6577,191.0872,-122.381,1880,11400
201000,3,1,1010,25277,1,0,0,5,5,1010,0,53,0,47.7242,47.7242,143.1726,-121.951,1570,213879
649000,5,3.25,3990,13087,2,0,0,3,9,2400,1590,23,0,47.3632,153.9304,236.816,-122.061,2580,13633
445500,2,1.75,1390,6670,1,0,0,3,6,720,670,74,0,47.6914,83.45995,95.3828,-122.308,920,6380
475000,3,2,1230,11502,1,0,0,4,7,1230,0,30,0,47.7017,95.4034,143.1051,-122.127,1660,11727
590000,4,2.5,2940,29013,2,0,0,3,10,2940,0,23,0,47.7635,119.40875,191.054,-122.044,3010,34071
565000,4,1.5,2190,8296,2,0,0,3,7,2190,0,80,1,47.5158,71.2737,190.0632,-122.385,1160,8160
110000,1,1,640,10280,1,0,0,2,5,640,0,94,0,47.5144,47.5144,47.5144,-122.368,1090,9000
375000,3,2.5,1670,7740,1,0,0,3,7,1130,540,40,0,47.5222,118.8055,142.5666,-122.37,1220,7740
255000,3,1.5,1240,8528,1,0,0,4,7,1240,0,47,0,47.4478,71.1717,142.3434,-122.157,1570,8064
315000,5,1.75,1850,14800,1.5,0,0,3,6,1760,90,78,0,47.4935,83.113625,237.4675,-122.321,1250,14800
496600,4,2.25,2020,8400,1,0,0,4,8,1350,670,53,0,47.5488,106.9848,190.1952,-122.171,2060,8400
380000,3,1,1020,4800,1,0,0,3,7,1020,0,70,0,47.5615,47.5615,142.6845,-122.272,1400,5465
338950,3,1.75,1610,22496,1,0,0,4,7,1610,0,40,0,47.3443,82.852525,142.0329,-122.073,2050,35772
542500,5,3.5,2730,42500,1,0,0,3,8,1530,1200,25,0,47.4587,166.10545,237.2935,-121.996,3180,37970
739000,5,2.5,2840,5000,1,0,0,4,7,1620,1220,101,0,47.5817,118.95425,237.9085,-122.291,2200,5000
549000,4,1.75,1290,3060,2,0,0,4,7,1290,0,108,0,47.6798,83.43965,190.7192,-122.348,1510,4080
252000,3,2.25,1670,7881,1,0,0,4,7,1190,480,37,0,47.4105,106.673625,142.2315,-122.18,1870,7820
1.70E+06,4,4.5,3860,15246,2,0,4,3,11,2940,920,10,0,47.56,214.02,190.24,-122.161,3750,14790
735000,4,1.75,2460,5100,1.5,0,0,5,7,1450,1010,105,0,47.6782,83.43685,190.7128,-122.3,1560,5100
270000,4,2.5,1660,8063,1,0,0,4,7,1660,0,36,0,47.3761,118.44025,189.5044,-122.32,1060,8437
2.25E+06,3,2.5,3420,8700,1,0,0,3,9,2890,530,64,0,47.6352,119.088,142.9056,-122.29,3370,8700
155000,2,1,1010,43056,1.5,0,0,3,5,1010,0,24,0,47.7105,47.7105,95.421,-121.316,830,18297
469000,4,2.5,2240,5624,1,0,0,3,7,1520,720,54,0,47.5574,118.8935,190.2296,-122.308,2240,7495
305000,4,2.25,2340,5250,2,0,0,5,7,2340,0,50,0,47.5183,106.916175,190.0732,-122.266,1540,5250
675000,3,1.75,1920,4500,1,0,0,5,7,960,960,90,0,47.6645,83.412875,142.9935,-122.357,1190,4000
931000,3,2.5,2460,6600,1.5,0,0,4,8,1560,900,85,0,47.6364,119.091,142.9092,-122.351,2090,3400
385000,3,1,1470,11398,1,0,0,3,8,1470,0,65,0,47.746,47.746,143.238,-122.296,1710,11407
815000,3,2.5,3400,12442,2,0,0,3,9,3400,0,14,0,47.5611,118.90275,142.6833,-122.032,3250,8635
531000,3,2.25,1910,8390,1,0,0,3,7,1910,0,36,0,47.73,107.3925,143.19,-122.216,2410,8390
386500,4,1,1400,3600,1,0,0,4,6,700,700,114,0,47.5972,47.5972,190.3888,-122.295,1690,3600
475580,3,1.75,1520,11085,1,0,0,3,8,1520,0,31,0,47.646,83.3805,142.938,-122.068,2310,9647
358000,2,1,930,5077,1,0,0,3,6,930,0,75,0,47.7095,47.7095,95.419,-122.35,1080,5803
677500,5,1,2340,4730,2,0,0,3,8,1810,530,96,0,47.5895,47.5895,237.9475,-122.385,2100,4970
868500,3,2.5,2920,3942,3,0,0,3,10,2920,0,6,0,47.531,118.8275,142.593,-122.204,2920,3942
599380,3,1.75,1270,7350,1,0,0,4,7,1270,0,48,0,47.6046,83.30805,142.8138,-122.168,1880,7350
712000,4,2.25,2450,11960,1,0,0,3,10,2450,0,35,0,47.6351,107.178975,190.5404,-122.06,2600,11960
350000,5,1.75,1380,7620,1,0,0,3,7,1180,200,60,0,47.5279,83.173825,237.6395,-122.345,1990,7620
875000,4,2,2520,6000,1,0,0,3,8,1400,1120,93,1,47.6767,95.3534,190.7068,-122.35,1580,3720
365000,3,2.25,2290,7350,2,0,0,3,8,2290,0,27,0,47.429,106.71525,142.287,-122.162,2170,7529
452000,4,2,1660,6150,1,0,0,3,6,850,810,69,0,47.5371,95.0742,190.1484,-122.368,1110,6250
915000,3,2.75,2800,9750,1,0,0,5,7,1400,1400,58,0,47.5862,130.86205,142.7586,-122.202,2800,9530
482500,3,2.5,1690,3068,2,0,0,3,7,1690,0,10,0,47.6763,119.19075,143.0289,-122.028,1690,3260
425000,3,1,1180,7200,1.5,0,0,4,7,1180,0,65,0,47.7121,47.7121,143.1363,-122.333,2240,7875
460000,2,1.75,1390,4160,1,0,0,5,6,790,600,98,0,47.6681,83.419175,95.3362,-122.324,1090,4160
666570,4,2,2320,7400,1.5,0,0,5,7,1620,700,101,0,47.5558,95.1116,190.2232,-122.269,1740,4000
390000,3,2.25,2270,32112,1,0,0,4,8,1740,530,34,0,47.3451,106.526475,142.0353,-122.094,2310,41606
650000,4,1.75,2640,8215,1,0,0,4,7,1500,1140,48,0,47.5819,83.268325,190.3276,-122.125,2070,7875
305000,3,2,1680,8487,1,0,0,3,7,1680,0,21,0,47.1959,94.3918,141.5877,-122.01,2080,8560
250000,3,1,990,8100,1,0,0,3,6,990,0,65,0,47.4839,47.4839,142.4517,-122.341,1210,8100
438800,4,2.5,2770,4432,2,0,0,3,9,2770,0,11,0,47.4541,118.63525,189.8164,-122.117,2770,5423
290000,2,1,950,5650,1,0,0,5,6,950,0,71,0,47.5149,47.5149,95.0298,-122.257,1250,5650
324950,4,2,2160,4800,2,0,0,4,7,1290,870,86,0,47.4777,94.9554,189.9108,-122.212,1570,4800
453000,3,2.5,1650,1838,2,0,0,4,7,1270,380,23,0,47.6666,119.1665,142.9998,-122.367,1550,1558
556000,3,1,1800,4005,1.5,0,0,4,7,1160,640,85,0,47.6876,47.6876,143.0628,-122.38,1240,4005
315000,3,2,1660,11135,1,0,0,3,8,1660,0,43,0,47.4897,94.9794,142.4691,-121.787,1660,11560
445830,3,2.5,1870,5449,2,0,0,3,8,1870,0,11,0,47.7557,119.38925,143.2671,-122.22,2000,7687
1.26E+06,3,3.5,3220,3960,2,0,4,3,10,2760,460,23,0,47.5909,166.56815,142.7727,-122.384,3080,4444
287200,3,3,1850,19966,1,0,0,4,7,1090,760,22,0,47.3493,142.0479,142.0479,-122.034,1410,6715
525000,4,1.5,1580,6360,1.5,0,0,3,7,1290,290,69,0,47.6873,71.53095,190.7492,-122.286,1690,6360
1.14E+06,4,4.25,4590,17621,2,0,0,3,10,3160,1430,11,0,47.6973,202.713525,190.7892,-122.205,3800,12268
381000,3,1.75,2700,18246,1,0,0,4,7,1510,1190,47,0,47.4817,83.092975,142.4451,-122.097,1620,16986
360000,3,1.75,1020,7020,1.5,0,0,4,7,1020,0,61,0,47.7362,83.53835,143.2086,-122.314,1020,5871
619000,5,3.5,2950,2932,3,0,0,3,8,2950,0,11,0,47.5923,166.57305,237.9615,-122.298,1580,2047
535000,2,1.75,1780,224769,1,0,0,4,8,1780,0,39,0,47.4158,82.97765,94.8316,-122.002,2060,71560
402000,2,1,710,5100,1,0,0,5,7,710,0,109,0,47.6765,47.6765,95.353,-122.381,1530,5100
600000,4,3.5,4300,70407,2,0,0,3,10,2710,1590,22,0,47.4472,166.0652,189.7888,-122.092,3520,26727
549950,3,2.5,2080,8690,1,0,0,3,8,1430,650,40,0,47.4424,118.606,142.3272,-122.344,2400,9625
300000,4,2,2360,7440,1,0,0,3,7,1180,1180,59,0,47.5044,95.0088,190.0176,-122.245,1680,7800
360000,6,2,2210,9870,2,0,0,4,7,2210,0,46,1,47.4751,94.9502,284.8506,-122.145,1390,9912
419000,7,3.25,4340,8521,2,0,0,3,7,2550,1790,28,0,47.52,154.44,332.64,-122.338,1890,8951
510000,3,3,1320,1012,3,0,0,3,8,1320,0,6,0,47.6904,143.0712,143.0712,-122.395,1320,1536
319950,3,2.5,1980,9907,2,0,0,3,8,1980,0,23,0,47.1903,117.97575,141.5709,-122.013,2050,9907
1.18E+06,5,5,3960,94089,2,0,0,3,10,3960,0,16,0,47.38,236.9,236.9,-122.011,2240,64468
381000,4,2.5,2130,6003,2,0,0,3,8,2130,0,11,0,47.4518,118.6295,189.8072,-122.12,1940,4529
256900,3,2.5,1720,3951,2,0,0,3,7,1720,0,23,0,47.4033,118.50825,142.2099,-122.187,1720,3605
346000,5,1,1790,30456,1,0,0,4,7,1350,440,51,0,47.3469,47.3469,236.7345,-122.195,2420,35647
465000,2,2.25,1390,1222,3,0,0,3,7,1340,50,5,0,47.6754,107.26965,95.3508,-122.121,1480,1369
545000,3,2,1900,9975,1,0,0,3,8,1500,400,42,0,47.5307,95.0614,142.5921,-122.054,2140,9825
516000,2,1.75,1640,3090,1,0,0,4,7,910,730,89,0,47.679,83.43825,95.358,-122.319,1510,4120
550000,4,2.5,2700,5100,1,0,0,4,8,1440,1260,46,0,47.5331,118.83275,190.1324,-122.384,1880,5100
339950,4,2.25,2200,7150,2,0,0,4,7,2200,0,25,0,47.3595,106.558875,189.438,-122.089,1740,7150
417000,3,1,1310,8514,1,0,0,4,7,1310,0,62,0,47.7502,47.7502,143.2506,-122.353,1310,8514
906000,4,2.5,2480,5000,1,0,3,3,8,1480,1000,64,0,47.6653,119.16325,190.6612,-122.272,2240,6071
980000,4,2.25,3010,9800,2,0,0,4,9,3010,0,41,0,47.5336,106.9506,190.1344,-122.223,2510,9800
555000,4,2.5,2450,5079,2,0,0,3,9,2450,0,14,0,47.5214,118.8035,190.0856,-122.191,2690,6675
468000,2,1.75,1250,7029,1,0,0,4,7,1250,0,28,0,47.6936,83.4638,95.3872,-122.186,1680,8470
378000,3,1.75,2610,117176,1,0,0,3,7,1390,1220,33,0,47.2585,82.702375,141.7755,-121.925,2140,142005
430000,4,2.5,2010,16020,1.5,0,0,5,8,2010,0,52,0,47.4821,118.70525,189.9284,-122.108,1420,16020
730100,4,2.5,3120,14300,2,0,0,3,9,3120,0,11,0,47.5318,118.8295,190.1272,-122.055,2580,10005
219000,4,1.5,1370,7944,1.5,0,0,3,7,1370,0,53,0,47.4224,71.1336,189.6896,-122.289,1370,9181
570000,3,2.5,2420,11953,1,0,0,3,9,2420,0,24,0,47.6285,119.07125,142.8855,-122.054,2420,12215
262500,4,2.75,1500,7036,1,0,0,3,7,1060,440,35,0,47.3665,130.257875,189.466,-122.276,1620,7200
525000,5,2.5,2630,9216,2,0,0,3,8,2630,0,11,0,47.7379,119.34475,238.6895,-121.966,2020,4980
520000,2,1,950,3880,1,0,0,4,6,950,0,96,0,47.687,47.687,95.374,-122.389,1660,3880
417400,3,3,2680,12285,1,0,0,4,8,2680,0,44,0,47.4633,142.3899,142.3899,-122.196,2610,9558
788000,4,3.25,3680,5759,2,0,0,3,9,2840,840,11,0,47.5367,154.494275,190.1468,-122.067,3620,6006
320000,3,1,1270,7400,1,0,2,4,7,1270,0,58,0,47.4831,47.4831,142.4493,-122.191,1800,7400
950000,6,1,2330,5000,1.5,0,0,4,7,2330,0,94,0,47.6789,47.6789,286.0734,-122.397,1570,5000
255000,3,1,960,8100,1,0,0,3,7,960,0,59,0,47.7766,47.7766,143.3298,-122.307,1120,8100
260000,4,2.5,1990,6671,2,0,0,3,7,1990,0,25,0,47.3078,118.2695,189.2312,-122.358,1862,6566
394000,3,1,1450,7930,1,0,0,4,6,1150,300,92,0,47.5212,47.5212,142.5636,-122.371,1040,7740
575000,4,2.5,2280,27441,2,0,0,3,8,2280,0,18,0,47.7628,119.407,191.0512,-122.123,2350,35020
1.25E+06,4,2.25,1830,7200,2,0,2,3,8,1750,80,92,0,47.6315,107.170875,190.526,-122.282,3100,7200
385000,3,2.25,1650,7800,1,0,0,3,7,1260,390,45,0,47.7377,107.409825,143.2131,-122.197,1760,8268
456000,5,2.75,2720,193406,1,0,4,4,7,1700,1020,46,0,47.2838,130.03045,236.419,-122.121,2820,248292
637000,4,2.5,1710,5000,1,0,0,3,8,1110,600,36,0,47.6772,119.193,190.7088,-122.285,1750,5304
485000,5,1.5,1420,9900,1,0,0,3,7,1050,370,50,0,47.6348,71.4522,238.174,-122.118,1580,8075
315275,3,1.75,1440,8040,1,0,0,3,7,960,480,63,0,47.7128,83.4974,143.1384,-122.306,1500,8040
252500,2,1.5,1280,8710,1,0,0,3,7,1280,0,47,0,47.4472,71.1708,94.8944,-122.16,1520,9375
240000,2,1,1320,24319,1,0,0,3,7,1320,0,49,0,47.4741,47.4741,94.9482,-122.015,1430,98445
790000,4,2.5,2560,12760,1,0,0,4,7,1760,800,65,0,47.6947,119.23675,190.7788,-122.303,1760,6384
310000,3,1,1480,7830,1,0,0,3,7,1480,0,62,0,47.7703,47.7703,143.3109,-122.336,1450,7830
1.25E+06,4,2.5,2960,20240,2,0,4,4,10,2960,0,29,0,47.5075,118.76875,190.03,-122.389,2500,14960
425000,2,1,1160,5038,1,0,0,5,7,740,420,73,0,47.5304,47.5304,95.0608,-122.38,1160,5076
548000,3,2.5,2110,4099,2,0,0,3,8,2110,0,13,0,47.7508,119.377,143.2524,-122.17,2110,4871
379880,3,2.5,1650,14054,1,0,0,4,7,1130,520,28,0,47.4821,118.70525,142.4463,-122.017,1940,87555
530000,3,2.5,1950,9906,2,0,0,3,8,1950,0,26,0,47.6363,119.09075,142.9089,-122.025,1860,7689
695000,3,2.25,2600,220300,1.5,0,0,5,8,2120,480,38,0,47.4562,106.77645,142.3686,-122.016,2760,215600
435000,3,1,1270,4000,1.5,0,2,3,7,1270,0,86,0,47.5695,47.5695,142.7085,-122.376,1560,4000
540000,3,1.75,1300,62290,1,0,0,3,7,1300,0,31,0,47.6529,83.392575,142.9587,-121.979,1850,52272
425000,3,2.25,1790,10209,1,0,0,3,7,1290,500,47,0,47.7492,107.4357,143.2476,-122.086,1840,9900
490000,3,2.5,1930,7266,2,0,0,3,8,1930,0,9,0,47.7191,119.29775,143.1573,-122.309,1930,7266
220000,4,1,1200,6000,1.5,0,0,3,6,1200,0,91,0,47.5307,47.5307,190.1228,-122.352,950,4000
540000,4,2.5,2050,3784,2,0,0,3,8,2050,0,14,0,47.7189,119.29725,190.8756,-122.181,2050,3366
670000,3,1,1710,6195,1,0,0,3,7,1410,300,68,0,47.6706,47.6706,143.0118,-122.265,1610,6195
667500,3,1.75,2130,20423,1,0,0,3,9,2130,0,61,0,47.6339,83.359325,142.9017,-122.192,2370,20875
585000,3,3.5,1700,2197,2,0,0,3,8,1260,440,4,0,47.5767,166.51845,142.7301,-122.41,1360,1418
225000,3,1.5,1390,12500,1,0,0,4,6,1390,0,38,0,47.6496,71.4744,142.9488,-121.908,1390,9000
375000,3,1,1230,9877,1,0,0,3,7,1230,0,60,0,47.5745,47.5745,142.7235,-122.136,1240,9965
335000,3,2,1490,8847,1,0,0,4,7,1490,0,47,0,47.7639,95.5278,143.2917,-122.363,1640,7572
680000,5,3.25,2440,15815,2,0,0,3,8,1990,450,1,0,47.774,155.2655,238.87,-122.28,2500,14201
600000,3,1,970,4800,1,0,0,3,6,970,0,65,0,47.6212,47.6212,142.8636,-122.298,1500,2042
161000,4,2,1700,8043,1,0,0,3,7,850,850,60,0,47.4758,94.9516,189.9032,-122.288,1540,13260
220000,4,2,1700,8043,1,0,0,3,7,850,850,61,0,47.4758,94.9516,189.9032,-122.288,1540,13260
420000,3,1.75,1720,5000,1.5,0,0,3,8,1720,0,82,1,47.738,83.5415,143.214,-121.983,1410,8300
710000,3,1,1400,2250,1.5,0,0,3,7,1400,0,106,0,47.6373,47.6373,142.9119,-122.358,1630,3600
626000,4,2.5,2570,7221,1,0,0,4,8,1570,1000,57,0,47.6921,119.23025,190.7684,-122.387,2440,7274
279500,3,1.5,1200,8040,1,0,0,4,7,1200,0,55,0,47.4901,71.23515,142.4703,-122.341,1450,9315
1.61E+06,4,3.5,4390,11600,2,0,3,3,11,3060,1330,24,0,47.5862,166.5517,190.3448,-122.246,3240,12000
325000,2,1,1080,5000,1,0,0,3,7,1080,0,60,0,47.5682,47.5682,95.1364,-122.359,1010,5000
380000,4,2.25,1860,7980,1,0,0,4,8,1860,0,48,0,47.4524,106.7679,189.8096,-122.15,1860,8814
470000,4,2.75,2150,9820,1,0,0,4,8,1220,930,35,0,47.7758,131.38345,191.1032,-122.2,2060,9830
363000,4,3,2250,12142,2,0,0,3,8,2250,0,28,0,47.4338,142.3014,189.7352,-122.16,2300,9003
245000,4,2.25,2050,7700,2,0,0,3,7,2050,0,38,0,47.3009,106.427025,189.2036,-122.375,1780,7700
525000,3,1,1010,3520,1,0,0,3,7,1010,0,113,0,47.6208,47.6208,142.8624,-122.319,1300,1233
1.70E+06,5,3.5,5850,22885,2,0,2,4,11,4670,1180,36,0,47.606,166.621,238.03,-122.211,3240,19020
658500,4,2.25,1900,5000,1,0,0,3,7,1400,500,52,0,47.6456,107.2026,190.5824,-122.387,1710,4994
680000,2,1,1020,8442,1,0,4,4,7,920,100,74,0,47.5145,47.5145,95.029,-122.391,2550,10323
835000,4,2,3390,16025,2,0,0,4,10,3390,0,28,0,47.7222,95.4444,190.8888,-122.056,3950,15277
595000,4,2.5,1990,2175,2,0,0,3,8,1680,310,9,0,47.6696,119.174,190.6784,-122.371,1560,2087
419000,4,2.5,3190,4980,2,0,0,3,9,3190,0,10,0,47.3657,118.41425,189.4628,-122.034,2830,6720
198900,2,1,1210,18700,1,0,0,4,7,1210,0,74,0,47.3752,47.3752,94.7504,-122.166,2250,10048
1.09E+06,4,3.25,3740,12080,1,0,0,3,10,2000,1740,26,0,47.7214,155.09455,190.8856,-122.056,4210,15277
500000,3,3.5,2150,4368,2,0,0,3,8,1610,540,17,0,47.6213,166.67455,142.8639,-122.065,2390,16630
575000,4,1.75,2440,8100,1,0,0,4,9,1620,820,54,0,47.7201,83.510175,190.8804,-122.361,2030,8100
324950,2,1.5,1230,1516,3,0,0,3,8,1230,0,15,0,47.7265,71.58975,95.453,-122.314,1352,1411
259000,3,2.5,2740,7980,2,0,0,4,7,2740,0,51,0,47.473,118.6825,142.419,-122.3,1470,8611
551000,2,2,2260,9604,1,0,0,3,9,2260,0,24,0,47.7718,95.5436,95.5436,-122.208,2260,10747
488000,2,1.5,1000,5125,1,0,0,3,7,1000,0,72,1,47.6926,71.5389,95.3852,-122.347,1090,5100
635000,4,2.25,2350,46173,2,0,0,4,8,2350,0,35,0,47.6657,107.247825,190.6628,-122.067,2390,36567
395000,3,2.5,2300,8938,2,0,0,3,9,2300,0,26,0,47.4181,118.54525,142.2543,-122.211,2570,9694
370000,3,1,1440,8287,1.5,0,0,4,7,1440,0,86,0,47.7438,47.7438,143.2314,-122.315,1330,8285
675000,4,3,2780,5000,1.5,0,0,5,7,1710,1070,95,0,47.5721,142.7163,190.2884,-122.381,1150,5000
402000,3,1,1200,6825,1,0,0,3,7,1200,0,61,1,47.7491,47.7491,143.2473,-122.353,1470,8100
825000,3,2.75,3040,24192,2,0,0,4,10,3040,0,27,0,47.7108,131.2047,143.1324,-122.225,2770,5728
579000,3,2.75,2660,223027,1,0,0,3,8,1330,1330,53,1,47.4127,130.384925,142.2381,-122.071,1560,222591
455000,5,2,1510,3000,2,0,0,3,6,1510,0,32,0,47.6029,95.2058,238.0145,-122.304,1610,3600
265000,3,2.5,1780,6527,2,0,0,3,8,1780,0,25,0,47.2578,118.1445,141.7734,-122.217,2040,8840
713500,5,2.75,2920,9163,1,0,0,4,8,1520,1400,38,0,47.5668,130.8087,237.834,-122.169,2250,9163
240000,3,1,1550,12670,1,0,0,4,7,1550,0,53,0,47.5024,47.5024,142.5072,-122.169,1550,8880
570000,4,3,2710,217800,2.5,0,0,3,9,2710,0,8,0,47.2411,141.7233,188.9644,-121.932,2710,217800
243800,3,1,1140,27760,1,0,0,4,6,1140,0,33,0,47.5372,47.5372,142.6116,-121.972,1690,87300
543000,2,1,940,3864,1,0,0,4,8,940,0,96,0,47.6631,47.6631,95.3262,-122.345,1440,3956
1.01E+06,3,2.25,2160,7500,2,0,0,3,10,2160,0,32,0,47.6232,107.1522,142.8696,-122.299,1550,3839
625000,4,2.25,2470,17008,2,0,0,4,8,2470,0,35,0,47.5924,107.0829,190.3696,-122.048,2470,31798
459950,4,2.5,2800,6567,2,0,0,3,9,2800,0,8,0,47.3555,118.38875,189.422,-122.002,3400,5900
370000,4,2.75,2420,39704,1,0,0,3,9,2420,0,29,0,47.4053,130.364575,189.6212,-122.03,2760,36303
150000,4,2,1460,7254,1,0,0,3,6,1460,0,55,0,47.5056,95.0112,190.0224,-122.254,1460,7236
683500,3,1.5,1820,5756,1.5,0,0,3,7,1640,180,68,0,47.6479,71.47185,142.9437,-122.367,1760,6169
499950,3,2.5,1520,2208,2,0,0,3,8,1040,480,7,0,47.6419,119.10475,142.9257,-122.374,1610,1618
255000,2,1,1320,9967,1,0,0,3,6,940,380,95,0,47.5693,47.5693,95.1386,-122.296,1970,7587
279000,3,2.5,1920,7779,2,0,0,3,7,1920,0,26,0,47.4024,118.506,142.2072,-122.171,1960,7536
910000,5,3,2640,5096,2,0,0,3,10,2640,0,5,0,47.6809,143.0427,238.4045,-122.288,1610,5217
699000,4,2.5,2650,7945,2,0,0,3,9,2650,0,8,0,47.7113,119.27825,190.8452,-122.296,1200,7920
